0,0.86609,0.41845,0.46936,0.11218,0.19042
0,0.76471,0.36863,0.42911,0.20227,0.2111
0,0.87638,0.33583,0.45772,0.20645,0.24752
1,0.75456,0.49287,0.3506,0.15653,0.096167
1,0.74065,0.55161,0.39187,0.056527,0.11289
1,0.8224,0.45704,0.35776,0.1852,0.10579
1,0.83139,0.49655,0.37054,0.13291,0.10891
1,0.84783,0.45311,0.37123,0.17566,0.11748
